date,oil_sentence_count,oil_sentences
2018-02-23,6,(Applause.) We’ve ended the war on American energy.
2018-02-23,6,"And remember this: Virtually, as soon as I got into office, we approved the Keystone XL pipeline and the Dakota Access pipeline, which would never have been approved."
2018-02-23,6,"AUDIENCE: USA! USA! USA! THE PRESIDENT: You know, basically, it said, you have a lot of oil and gas that we found—you know, technology has been amazing—and we found things that we never knew."
2018-02-23,6,"AUDIENCE: USA! USA! USA! THE PRESIDENT: You know, basically, it said, you have a lot of oil and gas that we found—you know, technology has been amazing—and we found things that we never knew."
2018-02-23,6,But we have massive—just about the top in the world—we have massive energy reserves.
2018-02-23,6,"We will never forget the historic crowds, that voice, the energy, and the profound faith of a preacher named Billy Graham."
1974-09-16,0,
1975-01-15,65,We depend on others for essential energy.
1975-01-15,65,"I have also concluded that no new spending programs can be initiated this year, except for energy."
1975-01-15,65,Economic disruptions we and others are experiencing stem in part from the fact that the world price of petroleum has quadrupled in the last year.
1975-01-15,65,"But in all honesty, we cannot put all of the blame on the oil-exporting nations."
1975-01-15,65,"During the 1960s, this country had a surplus capacity of crude oil which we were able to make available to our trading partners whenever there was a disruption of supply."
1975-01-15,65,"During the 1960s, this country had a surplus capacity of crude oil which we were able to make available to our trading partners whenever there was a disruption of supply."
1975-01-15,65,This surplus capacity enabled us to influence both supplies and prices of crude oil throughout the world.
1975-01-15,65,This surplus capacity enabled us to influence both supplies and prices of crude oil throughout the world.
1975-01-15,65,"Our excess capacity neutralized any effort at establishing an effective cartel, and thus the rest of the world was assured of adequate supplies of oil at reasonable prices."
1975-01-15,65,"By 1970, our surplus capacity had vanished, and as a consequence, the latent power of the oil cartel could emerge in full force."
1975-01-15,65,"Europe and Japan, both heavily dependent on imported oil, now struggle to keep their economies in balance."
1975-01-15,65,I am proposing a program which will begin to restore our country's surplus capacity in total energy.
1975-01-15,65,"In this way, we will be able to assure ourselves reliable and adequate energy and help foster a new world energy stability for other major consuming nations."
1975-01-15,65,"But this nation and, in fact, the world must face the prospect of energy difficulties between now and 1985."
1975-01-15,65,This program will impose burdens on all of us with the aim of reducing our consumption of energy and increasing our production.
1975-01-15,65,I am recommending a plan to make us invulnerable to cutoffs of foreign oil.
1975-01-15,65,"I have set the following national energy goals to assure that our future is as secure and as productive as our past: First, we must reduce oil imports by one million barrels per day by the end of this year and by two million barrels per day by the end of 1977."
1975-01-15,65,"I have set the following national energy goals to assure that our future is as secure and as productive as our past: First, we must reduce oil imports by one million barrels per day by the end of this year and by two million barrels per day by the end of 1977."
1975-01-15,65,"I have set the following national energy goals to assure that our future is as secure and as productive as our past: First, we must reduce oil imports by one million barrels per day by the end of this year and by two million barrels per day by the end of 1977."
1975-01-15,65,"I have set the following national energy goals to assure that our future is as secure and as productive as our past: First, we must reduce oil imports by one million barrels per day by the end of this year and by two million barrels per day by the end of 1977."
1975-01-15,65,"Third, we must develop our energy technology and resources so that the United States has the ability to supply a significant share of the energy needs of the free world by the end of this century."
1975-01-15,65,"Therefore, I am using Presidential powers to raise the fee on all imported crude oil and petroleum products."
1975-01-15,65,"Therefore, I am using Presidential powers to raise the fee on all imported crude oil and petroleum products."
1975-01-15,65,"Therefore, I am using Presidential powers to raise the fee on all imported crude oil and petroleum products."
1975-01-15,65,"The crude oil fee level will be increased $1 per barrel on February 1, by $2 per barrel on March 1, and by $3 per barrel on April 1."
1975-01-15,65,"The crude oil fee level will be increased $1 per barrel on February 1, by $2 per barrel on March 1, and by $3 per barrel on April 1."
1975-01-15,65,"The crude oil fee level will be increased $1 per barrel on February 1, by $2 per barrel on March 1, and by $3 per barrel on April 1."
1975-01-15,65,"To that end, I am requesting the Congress to act within 90 days on a more comprehensive energy tax program."
1975-01-15,65,It includes: excise taxes and import fees totaling $2 per barrel on product imports and on all crude oil; deregulation of new natural gas and enactment of a natural gas excise tax.
1975-01-15,65,It includes: excise taxes and import fees totaling $2 per barrel on product imports and on all crude oil; deregulation of new natural gas and enactment of a natural gas excise tax.
1975-01-15,65,It includes: excise taxes and import fees totaling $2 per barrel on product imports and on all crude oil; deregulation of new natural gas and enactment of a natural gas excise tax.
1975-01-15,65,It includes: excise taxes and import fees totaling $2 per barrel on product imports and on all crude oil; deregulation of new natural gas and enactment of a natural gas excise tax.
1975-01-15,65,I plan to take Presidential initiative to decontrol the price of domestic crude oil on April 1.
1975-01-15,65,I plan to take Presidential initiative to decontrol the price of domestic crude oil on April 1.
1975-01-15,65,I urge the Congress to enact a windfall profits tax by that date to ensure that oil producers do not profit unduly.
1975-01-15,65,"The sooner Congress acts, the more effective the oil conservation program will be and the quicker the federal revenues can be returned to our people."
1975-01-15,65,"I want you to know that before deciding on my energy conservation program, I considered rationing and higher gasoline taxes as alternatives."
1975-01-15,65,"I want you to know that before deciding on my energy conservation program, I considered rationing and higher gasoline taxes as alternatives."
1975-01-15,65,"I want you to know that before deciding on my energy conservation program, I considered rationing and higher gasoline taxes as alternatives."
1975-01-15,65,"A massive program must be initiated to increase energy supply, to cut demand, and provide new standby emergency programs to achieve the independence we want by 1985."
1975-01-15,65,The largest part of increased oil production must come from new frontier areas on the Outer Continental Shelf and from the Naval Petroleum Reserve No. 4 in Alaska.
1975-01-15,65,I am therefore recommending that the one-year investment tax credit of 12 percent be extended an additional two years to specifically speed the construction of powerplants that do not use natural gas or oil.
1975-01-15,65,I am therefore recommending that the one-year investment tax credit of 12 percent be extended an additional two years to specifically speed the construction of powerplants that do not use natural gas or oil.
1975-01-15,65,"To provide the critical stability for our domestic energy production in the face of world price uncertainty, I will request legislation to authorize and require tariffs, import quotas, or price floors to protect our energy prices at levels which will achieve energy independence."
1975-01-15,65,Increasing energy supplies is not enough.
1975-01-15,65,"I therefore propose to the Congress: legislation to make thermal efficiency standards mandatory for all new buildings in the United States; a new tax credit of up to $150 for those homeowners who install insulation equipment; the establishment of an energy conservation program to help low-income families purchase insulation supplies; legislation to modify and defer automotive pollution standards for five years, which will enable us to improve automobile gas mileage by 40 percent by 1980."
1975-01-15,65,"I therefore propose to the Congress: legislation to make thermal efficiency standards mandatory for all new buildings in the United States; a new tax credit of up to $150 for those homeowners who install insulation equipment; the establishment of an energy conservation program to help low-income families purchase insulation supplies; legislation to modify and defer automotive pollution standards for five years, which will enable us to improve automobile gas mileage by 40 percent by 1980."
1975-01-15,65,"These proposals and actions, cumulatively, can reduce our dependence on foreign energy supplies from three to five million barrels per day by 1985."
1975-01-15,65,"These proposals and actions, cumulatively, can reduce our dependence on foreign energy supplies from three to five million barrels per day by 1985."
1975-01-15,65,"These proposals and actions, cumulatively, can reduce our dependence on foreign energy supplies from three to five million barrels per day by 1985."
1975-01-15,65,"To make the United States invulnerable to foreign disruption, I propose standby emergency legislation and a strategic storage program of one billion barrels of oil for domestic needs and 300 million barrels for national defense purposes."
1975-01-15,65,"To make the United States invulnerable to foreign disruption, I propose standby emergency legislation and a strategic storage program of one billion barrels of oil for domestic needs and 300 million barrels for national defense purposes."
1975-01-15,65,"To make the United States invulnerable to foreign disruption, I propose standby emergency legislation and a strategic storage program of one billion barrels of oil for domestic needs and 300 million barrels for national defense purposes."
1975-01-15,65,I will ask for the funds needed for energy research and development activities.
1975-01-15,65,I have established a goal of one million barrels of synthetic fuels and shale oil production per day by 1985 together with an incentive program to achieve it.
1975-01-15,65,I have established a goal of one million barrels of synthetic fuels and shale oil production per day by 1985 together with an incentive program to achieve it.
1975-01-15,65,I have established a goal of one million barrels of synthetic fuels and shale oil production per day by 1985 together with an incentive program to achieve it.
1975-01-15,65,I have established a goal of one million barrels of synthetic fuels and shale oil production per day by 1985 together with an incentive program to achieve it.
1975-01-15,65,"Within the next 10 years, my program envisions: 200 major nuclear powerplants; 250 major new coal mines; 150 major coal-fired powerplants; 30 major new [oil] refineries; 20 major new synthetic fuel plants; the drilling of many thousands of new oil wells; the insulation of 18 million homes; and the manufacturing and the sale of millions of new automobiles, trucks, and buses that use much less fuel."
1975-01-15,65,"Within the next 10 years, my program envisions: 200 major nuclear powerplants; 250 major new coal mines; 150 major coal-fired powerplants; 30 major new [oil] refineries; 20 major new synthetic fuel plants; the drilling of many thousands of new oil wells; the insulation of 18 million homes; and the manufacturing and the sale of millions of new automobiles, trucks, and buses that use much less fuel."
1975-01-15,65,"Within the next 10 years, my program envisions: 200 major nuclear powerplants; 250 major new coal mines; 150 major coal-fired powerplants; 30 major new [oil] refineries; 20 major new synthetic fuel plants; the drilling of many thousands of new oil wells; the insulation of 18 million homes; and the manufacturing and the sale of millions of new automobiles, trucks, and buses that use much less fuel."
1975-01-15,65,Revenues of some $30 billion from higher energy taxes designed to encourage conservation must be refunded to the American people in a manner which corrects distortions in our tax system wrought by inflation.
1975-01-15,65,State and local governments will receive $2 billion in additional revenue sharing to offset their increased energy costs.
1975-01-15,65,"World trade and monetary structure provides markets, energy, food, and vital raw materials—for all nations."
1975-01-15,65,"America needs a new direction, which I have sought to chart here today—a change of course which will: put the unemployed back to work; increase real income and production; restrain the growth of federal government spending; achieve energy independence; and advance the cause of world understanding."
1993-11-13,0,
2019-09-24,7,"We are marshaling our nation’s vast energy abundance, and the United States is now the number one producer of oil and natural gas anywhere in the world."
2019-09-24,7,"We are marshaling our nation’s vast energy abundance, and the United States is now the number one producer of oil and natural gas anywhere in the world."
2019-09-24,7,"We are marshaling our nation’s vast energy abundance, and the United States is now the number one producer of oil and natural gas anywhere in the world."
2019-09-24,7," Not only is Iran the world’s number one state sponsor of terrorism, but Iran’s leaders are fueling the tragic wars in both Syria and Yemen."
2019-09-24,7," In response to Iran’s recent attack on Saudi Arabian oil facilities, we just imposed the highest level of sanctions on Iran’s central bank and sovereign wealth fund."
2019-09-24,7,"The dictator Maduro is a Cuban puppet, protected by Cuban bodyguards, hiding from his own people while Cuba plunders Venezuela’s oil wealth to sustain its own corrupt communist rule."
2019-09-24,7,A small number of social media platforms are acquiring immense power over what we can see and over what we are allowed to say.
1993-12-08,1,We can only harness the energy to our benefit.
1989-02-09,6,We're a people whose energy and drive have fueled our rise to greatness.
1989-02-09,6,We're a people whose energy and drive have fueled our rise to greatness.
1989-02-09,6," And in some cases, the gulfs and oceans off our shores hold the promise of oil and gas reserves which can make our nation more secure and less dependent on foreign oil."
1989-02-09,6," And in some cases, the gulfs and oceans off our shores hold the promise of oil and gas reserves which can make our nation more secure and less dependent on foreign oil."
1989-02-09,6," And to the young people of America, who sometimes feel left out, I ask you tonight to give us the benefit of your talent and energy through a new program called YES, for Youth Entering Service to America."
1989-02-09,6," And let all Americans remember that no problem of human making is too great to be overcome by human ingenuity, human energy, and the untiring hope of the human spirit."
1992-01-28,2,And I call upon Congress to adopt a measure that will help put an end to the annual ritual of filling the budget with pork barrel appropriations.
1992-01-28,2,"Step eight, Congress should enact the bold reform proposals that are still awaiting congressional action: bank reform, civil justice reform, tort reform, and my national energy strategy."
2020-10-26,0,
1986-04-14,0,
2001-09-22,1,"Americans have known wars—but for the past 136 years, they have been wars on foreign soil, except for one Sunday in 1941."
1988-05-31,2,"In this Moscow spring, this May 1988, we may be allowed that hope: that freedom, like the fresh green sapling planted over Tolstoy's grave, will blossom forth at last in the rich fertile soil of your people and culture."
1988-05-31,2,"And you'd be surprised: Some of them became very wealthy because some of those reservations were overlaying great pools of oil, and you can get very rich pumping oil."
1989-01-20,1,"We must bring in the generations, harnessing the unused talent of the elderly and the unfocused energy of the young."
1999-03-24,2,"All the ingredients for a major war are there: ancient grievances, struggling democracies, and in the center of it all a dictator in Serbia who has done nothing since the cold war ended but start new wars and pour gasoline on the flames of ethnic and religious division."
1999-03-24,2,"All the ingredients for a major war are there: ancient grievances, struggling democracies, and in the center of it all a dictator in Serbia who has done nothing since the cold war ended but start new wars and pour gasoline on the flames of ethnic and religious division."
2011-01-25,16," We’ll invest in biomedical research, information technology, and especially clean energy technology -– (applause) -- an investment that will strengthen our security, protect our planet, and create countless new jobs for our people."
2011-01-25,16,"        Already, we’re seeing the promise of renewable energy."
2011-01-25,16," And to spur on more success stories like the Allen Brothers, we’ve begun to reinvent our energy policy."
2011-01-25,16," We’re telling America’s scientists and engineers that if they assemble teams of the best minds in their fields, and focus on the hardest problems in clean energy, we’ll fund the Apollo projects of our time."
2011-01-25,16,"        At the California Institute of Technology, they’re developing a way to turn sunlight and water into fuel for our cars."
2011-01-25,16," With more research and incentives, we can break our dependence on oil with biofuels, and become the first country to have a million electric vehicles on the road by 2015."
2011-01-25,16," With more research and incentives, we can break our dependence on oil with biofuels, and become the first country to have a million electric vehicles on the road by 2015."
2011-01-25,16," And to help pay for it, I’m asking Congress to eliminate the billions in taxpayer dollars we currently give to oil companies."
2011-01-25,16," (Laughter.)  So instead of subsidizing yesterday’s energy, let’s invest in tomorrow’s."
2011-01-25,16,"        Now, clean energy breakthroughs will only translate into clean energy jobs if businesses know there will be a market for what they’re selling."
2011-01-25,16," So tonight, I challenge you to join me in setting a new goal:  By 2035, 80 percent of America’s electricity will come from clean energy sources."
2011-01-25,16," Others want nuclear, clean coal and natural gas."
2011-01-25,16,"Reforming our schools, changing the way we use energy, reducing our deficit –- none of this will be easy."
2011-01-25,16,"        Brandon started a company in Berlin, Pennsylvania, that specializes in a new kind of drilling technology."
2011-01-25,16, His employees worked around the clock to manufacture the necessary drilling equipment.
2011-01-25,16,"        Along with others, he began drilling a 2,000-foot hole into the ground, working three- or four-hour -- three or four days at a time without any sleep."
1979-11-13,24,Another serious problem which must be discussed tonight is our energy situation.
1979-11-13,24,Our country was built on cheap energy.
1979-11-13,24,"Today, energy is not cheap and we face the prospect that some forms of energy may soon not be available at all."
1979-11-13,24,Last summer you probably spent hours sitting in gasoline lines.
1979-11-13,24,Last summer you probably spent hours sitting in gasoline lines.
1979-11-13,24,"If you ever had any doubt of the government’s inability to provide for the needs of the people, just look at the utter fiasco we now call “the energy crisis.” Not one straight answer nor any realistic hope of relief has come from the present administration in almost three years of federal treatment of the problem."
1979-11-13,24,"As gas lines grew, the administration again panicked and now has proposed to put the country on a wartime footing; but for this “war” there is no victory in sight."
1979-11-13,24,"Solving the energy crisis will not be easy, but it can be done."
1979-11-13,24,Next we must remove government obstacles to energy production.
1979-11-13,24,"It is no program simply to say “use less energy.” Of course waste must be eliminated and efficiency promoted, but not an energy policy."
1979-11-13,24,At best it means we will run out of energy a little more slowly.
1979-11-13,24,We need more energy and that means diversifying our sources of supply away from the OPEC countries.
1979-11-13,24,We need more energy and that means diversifying our sources of supply away from the OPEC countries.
1979-11-13,24,But it also means more exploration and development of oil and natural gas here in our own country.
1979-11-13,24,But it also means more exploration and development of oil and natural gas here in our own country.
1979-11-13,24,The only way to free ourselves from the monopoly pricing power of OPEC is to be less dependent on outside sources of fuel.
1979-11-13,24,The only way to free ourselves from the monopoly pricing power of OPEC is to be less dependent on outside sources of fuel.
1979-11-13,24,"The answer obvious to anyone except those in the administration, it seems, is more domestic production of oil and gas."
1979-11-13,24,"The answer obvious to anyone except those in the administration, it seems, is more domestic production of oil and gas."
1979-11-13,24,There must be more spending by the energy industries on research and development of substitutes for fossil fuels.
1979-11-13,24,There must be more spending by the energy industries on research and development of substitutes for fossil fuels.
1979-11-13,24,In years to come solar energy may provide much of the answer but for the next two or three decades we must do such things as master the chemistry of coal.
1979-11-13,24,In recent weeks there has been much talk about “excess” oil company profits.
1979-11-13,24,It is not government’s function to allocate fuel or impose unnecessary restrictions on the marketplace.
1993-10-07,1,"I've also ordered an aircraft carrier and two amphibious groups with 3,600 combat Marines to be stationed offshore."
1980-07-17,13,"We face a disintegrating economy, a weakened defense and an energy policy based on the sharing of scarcity."
1980-07-17,13,"First, we must overcome something the present administration has cooked up: a new and altogether indigestible economic stew, one part inflation, one part high unemployment, one part recession, one part runaway taxes, one party deficit spending and seasoned by an energy crisis."
1980-07-17,13,"Those who preside over the worst energy shortage in our history tell us to use less, so that we will run out of oil, gasoline, and natural gas a little more slowly."
1980-07-17,13,"Those who preside over the worst energy shortage in our history tell us to use less, so that we will run out of oil, gasoline, and natural gas a little more slowly."
1980-07-17,13,"Those who preside over the worst energy shortage in our history tell us to use less, so that we will run out of oil, gasoline, and natural gas a little more slowly."
1980-07-17,13,"Those who preside over the worst energy shortage in our history tell us to use less, so that we will run out of oil, gasoline, and natural gas a little more slowly."
1980-07-17,13,"Conservation is desirable, of course, for we must not waste energy."
1980-07-17,13,But conservation is not the sole answer to our energy needs.
1980-07-17,13,America must get to work producing more energy.
1980-07-17,13,"Large amounts of oil and natural gas lay beneath our land and off our shores, untouched because the present administration seems to believe the American people would rather see more regulation, taxes and controls than more energy."
1980-07-17,13,"Large amounts of oil and natural gas lay beneath our land and off our shores, untouched because the present administration seems to believe the American people would rather see more regulation, taxes and controls than more energy."
1980-07-17,13,"Large amounts of oil and natural gas lay beneath our land and off our shores, untouched because the present administration seems to believe the American people would rather see more regulation, taxes and controls than more energy."
1980-07-17,13,So does nuclear energy produced under rigorous safety standards.
2007-01-23,20,Extending hope and opportunity depends on a stable supply of energy that keeps America's economy running and America's environment clean.
2007-01-23,20,"For too long, our nation has been dependent on foreign oil."
2007-01-23,20,And this dependence leaves us more vulnerable to hostile regimes and to terrorists who could cause huge disruptions of oil shipments and raise the price of oil and do great harm to our economy.
2007-01-23,20,It's in our vital interest to diversify America's energy supply.
2007-01-23,20,"We must continue changing the way America generates electric power by even greater use of clean coal technology, solar and wind energy, and clean, safe nuclear power."
2007-01-23,20,We need to press on with battery research for plug-in and hybrid vehicles and expand the use of clean diesel vehicles and biodiesel fuel.
2007-01-23,20,Let us build on the work we've done and reduce gasoline usage in the United States by 20 percent in the next 10 years.
2007-01-23,20,Let us build on the work we've done and reduce gasoline usage in the United States by 20 percent in the next 10 years.
2007-01-23,20,"When we do that, we will have cut our total imports by the equivalent of three-quarters of all the oil we now import from the Middle East."
2007-01-23,20,"To reach this goal, we must increase the supply of alternative fuels by setting a mandatory fuels standard to require 35 billion gallons of renewable and alternative fuels in 2017—and that is nearly five times the current target."
2007-01-23,20,"At the same time, we need to reform and modernize fuel economy standards for cars the way we did for light trucks and conserve up to eight and a half billion more gallons of gasoline by 2017."
2007-01-23,20,"At the same time, we need to reform and modernize fuel economy standards for cars the way we did for light trucks and conserve up to eight and a half billion more gallons of gasoline by 2017."
2007-01-23,20,"At the same time, we need to reform and modernize fuel economy standards for cars the way we did for light trucks and conserve up to eight and a half billion more gallons of gasoline by 2017."
2007-01-23,20,"Achieving these ambitious goals will dramatically reduce our dependence on foreign oil, but it's not going to eliminate it."
2007-01-23,20,"And so as we continue to diversify our fuel supply, we must step up domestic oil production in environmentally sensitive ways."
2007-01-23,20,"And so as we continue to diversify our fuel supply, we must step up domestic oil production in environmentally sensitive ways."
2007-01-23,20,"And to further protect America against severe disruptions to our oil supply, I ask Congress to double the current capacity of the Strategic Petroleum Reserve."
2007-01-23,20,America is on the verge of technological breakthroughs that will enable us to live our lives less dependent on oil.
2007-01-23,20,Iraq's leaders have committed themselves to a series of benchmarks: to achieve reconciliation; to share oil revenues among all of Iraq's citizens; to put the wealth of Iraq into the rebuilding of Iraq; to allow more Iraqis to reenter their nation's civic life; to hold local elections; and to take responsibility for security in every Iraqi Province.
2007-01-23,20,"Tommy Rieman was a teenager pumping gas in Independence, Kentucky, when he enlisted in the United States Army."
2011-05-19,7," After local officials refused to hear his complaints, this young man, who had never been particularly active in politics, went to the headquarters of the provincial government, doused himself in fuel, and lit himself on fire."
2011-05-19,7," Yes, some nations are blessed with wealth in oil and gas, and that has led to pockets of prosperity."
2011-05-19,7," Yes, some nations are blessed with wealth in oil and gas, and that has led to pockets of prosperity."
2011-05-19,7, We believe people everywhere would see their economies crippled by a cut-off in energy supplies.
2011-05-19,7," We recognize that Iran has tried to take advantage of the turmoil there, and that the Bahraini government has a legitimate interest in the rule of law."
2011-05-19,7," That energy now needs to be channeled, in country after country, so that economic growth can solidify the accomplishments of the street."
2011-05-19,7," If you take out oil exports, this entire region of over 400 million people exports roughly the same amount as Switzerland."
1995-04-23,0,
2017-07-24,5,And we’re doing—we’re doing a lot with energy.
2017-07-24,5,"(APPLAUSE) And very soon, Rick, we will be an energy exporter."
2017-07-24,5,An energy exporter.
2017-07-24,5,"(APPLAUSE) In other words, we’ll be selling our energy instead of buying it from everybody all over the globe."
2017-07-24,5,(APPLAUSE) We will be energy dominant.
2008-03-19,2,An emboldened Al Qaida with access to Iraq's oil resources could pursue its ambitions to acquire weapons of mass destruction to attack America and other free nations.
2008-03-19,2," To allow this to happen would be to ignore the lessons of September the 11th and make it more likely that America would suffer another attack like the one we experienced that day; a day in which 19 armed men with box cutters killed nearly 3,000 people in our—on our soil; a day after which, in the following of that attack, more than a million Americans lost work, lost their jobs."
2013-02-13,28," We buy more American cars than we have in five years, and less foreign oil than we have in 20."
2013-02-13,28," They’d devastate priorities like education, and energy, and medical research."
2013-02-13,28," (Applause.)    Today, no area holds more promise than our investments in American energy."
2013-02-13,28," After years of talking about it, we’re finally poised to control our own energy future."
2013-02-13,28, We produce more oil at home than we have in 15 years.
2013-02-13,28," (Applause.)  We have doubled the distance our cars will go on a gallon of gas, and the amount of renewable energy we generate from sources like wind and solar -- with tens of thousands of good American jobs to show for it."
2013-02-13,28," (Applause.)  We have doubled the distance our cars will go on a gallon of gas, and the amount of renewable energy we generate from sources like wind and solar -- with tens of thousands of good American jobs to show for it."
2013-02-13,28, We produce more natural gas than ever before -- and nearly everyone’s energy bill is lower because of it.
2013-02-13,28, We produce more natural gas than ever before -- and nearly everyone’s energy bill is lower because of it.
2013-02-13,28," (Applause.)  I will direct my Cabinet to come up with executive actions we can take, now and in the future, to reduce pollution, prepare our communities for the consequences of climate change, and speed the transition to more sustainable sources of energy."
2013-02-13,28,"    Four years ago, other countries dominated the clean energy market and the jobs that came with it."
2013-02-13,28," Last year, wind energy added nearly half of all new power capacity in America."
2013-02-13,28, Solar energy gets cheaper by the year -- let’s drive down costs even further.
2013-02-13,28,"As long as countries like China keep going all in on clean energy, so must we."
2013-02-13,28,"    Now, in the meantime, the natural gas boom has led to cleaner power and greater energy independence."
2013-02-13,28,"    Now, in the meantime, the natural gas boom has led to cleaner power and greater energy independence."
2013-02-13,28, And that’s why my administration will keep cutting red tape and speeding up new oil and gas permits.
2013-02-13,28, And that’s why my administration will keep cutting red tape and speeding up new oil and gas permits.
2013-02-13,28, But I also want to work with this Congress to encourage the research and technology that helps natural gas burn even cleaner and protects our air and our water.
2013-02-13,28,"    In fact, much of our new-found energy is drawn from lands and waters that we, the public, own together."
2013-02-13,28," So tonight, I propose we use some of our oil and gas revenues to fund an Energy Security Trust that will drive new research and technology to shift our cars and trucks off oil for good."
2013-02-13,28," So tonight, I propose we use some of our oil and gas revenues to fund an Energy Security Trust that will drive new research and technology to shift our cars and trucks off oil for good."
2013-02-13,28, Let’s take their advice and free our families and businesses from the painful spikes in gas prices we’ve put up with for far too long.
2013-02-13,28,      I’m also issuing a new goal for America:  Let’s cut in half the energy wasted by our homes and businesses over the next 20 years.
2013-02-13,28, Those states with the best ideas to create jobs and lower energy bills by constructing more efficient buildings will receive federal support to help make that happen.
2013-02-13,28,    America’s energy sector is just one part of an aging infrastructure badly in need of repair.
2013-02-13,28,"(Applause.)  And to make sure taxpayers don’t shoulder the whole burden, I’m also proposing a Partnership to Rebuild America that attracts private capital to upgrade what our businesses need most:  modern ports to move our goods, modern pipelines to withstand a storm, modern schools worthy of our children."
2013-02-13,28,"    These initiatives in manufacturing, energy, infrastructure, housing -- all these things will help entrepreneurs and small business owners expand and create new jobs."
2008-08-28,0,
1974-01-30,21," Despite this record of achievement, as we turn to the year ahead we hear once again the familiar voice of the perennial prophets of gloom telling us now that because of the need to fight inflation, because of the energy shortage, America may be headed for a recession."
1974-01-30,21,"Primarily due to our energy crisis, our economy is passing through a difficult period."
1974-01-30,21,"If we make these our national agenda, this is what we will achieve in 1974:  —We will break the back of the energy crisis; we will lay the foundation for our future capacity to meet America's energy needs from America's own resources."
1974-01-30,21," In all of the 186 State of the Union messages delivered from this place, in our history this is the first in which the one priority, the first priority, is energy."
1974-01-30,21," Because of this hopeful development, I can announce tonight that I have been assured, through my personal contacts with friendly leaders in the Middle Eastern area, that an urgent meeting will be called in the immediate future to discuss the lifting of the oil embargo."
1974-01-30,21," Regardless of the outcome of this meeting, the cooperation of the American people in our energy conservation program has already gone a long way towards achieving a goal to which I am deeply dedicated."
1974-01-30,21,Let us do everything we can to avoid gasoline rationing in the United States of America.
1974-01-30,21,Let us do everything we can to avoid gasoline rationing in the United States of America.
1974-01-30,21," Last week, I sent to the Congress a comprehensive special message setting forth our energy situation, recommending the legislative measures which are necessary to a program for meeting our needs."
1974-01-30,21,"If the embargo is lifted, this will ease the crisis, but it will not mean an end to the energy shortage in America."
1974-01-30,21,"Therefore, I urge again that the energy measures that I have proposed be made the first priority of this session of the Congress."
1974-01-30,21,These measures will require the oil companies and other energy producers to provide the public with the necessary information on their supplies.
1974-01-30,21,These measures will require the oil companies and other energy producers to provide the public with the necessary information on their supplies.
1974-01-30,21," Just as 1970 was the year in which we began a full-scale effort to protect the environment, 1974 must be the year in which we organize a full-scale effort to provide for our energy needs, not only in this decade but through the 21st century."
1974-01-30,21,"Let this be our national goal: At the end of this decade, in the year 1980, the United States will not be dependent on any other country for the energy we need to provide our jobs, to heat our homes, and to keep our transportation moving."
1974-01-30,21," To indicate the size of the government commitment, to spur energy research and development, we plan to spend $10 billion in federal funds over the next five years."
1974-01-30,21,"But during the same five years, private enterprise will be investing as much as $200 billion—and in 10 years, $500 billion—to develop the new resources, the new technology, the new capacity America will require for its energy needs in the 1980s."
1974-01-30,21," I think all of us recognize that the energy crisis has given new urgency to the need to improve public transportation, not only in our cities but in rural areas as well."
1974-01-30,21," And having in mind the energy crisis to which I have referred to earlier, we will be working with the other nations of the world toward agreement on means by which oil supplies can be assured at reasonable prices on a stable basis in a fair way to the consuming and producing nations alike."
1974-01-30,21," And having in mind the energy crisis to which I have referred to earlier, we will be working with the other nations of the world toward agreement on means by which oil supplies can be assured at reasonable prices on a stable basis in a fair way to the consuming and producing nations alike."
1974-01-30,21," As we create more jobs, as we build a better health care system, as we improve our education, as we develop new sources of energy, as we provide more abundantly for the elderly and the poor, as we strengthen the system of private enterprise that produces our prosperity as we do all of this and even more, we solidify those essential bonds that hold us together as a nation."
1977-11-08,82," More than six months ago, in April, I spoke to you about a need for a national policy to deal with our present and future energy problems, and the next day I sent my proposals to the Congress."
1977-11-08,82,"We have the ability to administer the new energy legislation, and congressional work on the National Energy Plan has now reached the final stage."
1977-11-08,82," Tonight, at this crucial time, I want to emphasize why it is so important that we have an energy plan and what we will risk, as a nation, if we are timid or reluctant to face this challenge."
1977-11-08,82," With every passing month, our energy problems have grown worse."
1977-11-08,82,This summer we used more oil and gasoline than ever before in our history.
1977-11-08,82,This summer we used more oil and gasoline than ever before in our history.
1977-11-08,82,This summer we used more oil and gasoline than ever before in our history.
1977-11-08,82,More of our oil is coming from foreign countries.
1977-11-08,82,"Just since April, our oil imports have cost us $23 billion—about $350 worth of foreign oil for the average American family."
1977-11-08,82,"""Mr. President,"" he said, ""I don't feel much like talking about energy and foreign policy."
1977-11-08,82,And the truth is that you cannot talk about economic problems now or in the future without talking about energy.
1977-11-08,82,"Our farmers are the greatest agricultural exporters the world has ever known, but it now takes all the food and fiber that we export in 2 years just to pay for 1 year of imported oil—about $45 billion."
1977-11-08,82, This excessive importing of foreign oil is a tremendous and rapidly increasing drain on our national economy.
1977-11-08,82,"Every $5 billion increase in oil imports costs us 200,000 American jobs."
1977-11-08,82,"This year, primarily because of oil, our imports will be at least $25 billion more than all the American goods the we sell overseas."
1977-11-08,82, It pushes up international energy prices because excessive importing of oil by the United States makes it easier for foreign producers to raise their prices.
1977-11-08,82, It pushes up international energy prices because excessive importing of oil by the United States makes it easier for foreign producers to raise their prices.
