text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"Number of US oil rigs down by 5 to 788, the Baker Hughes weekly rig count shows

#OOTT #crudeoil
https://t.co/UBXjKxFZqW",FALSE,3,NA,2019-07-03T17:12:20Z,FALSE,NA,1146466718816047104,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Breaking24Seven,1,FALSE,FALSE,NA,NA
"#CrudeOil 
US inventories decreased by 1.1 million barrels
Crude Oil under selling pressure and the barrel of West… https://t.co/LHDLJ69PR9",FALSE,1,abhijitc4,2019-07-03T16:57:51Z,TRUE,1146093032380325888,1146463073483444225,2549505211,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhijitc4,0,FALSE,FALSE,NA,NA
Tommy and Tom O'Brien break down the EIA Report Crude Oil analysis for Wednesday on @TFNN! #StockMarketNews… https://t.co/RBxBdN4Zd0,FALSE,0,NA,2019-07-03T16:35:06Z,TRUE,NA,1146457346312429568,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TFNN,0,FALSE,FALSE,NA,NA
Petroleum Price Indicators as at close of day on 2nd July #petrolprice #Petroleum #CrudeOil #ghana #downstream… https://t.co/LSNiic8fBs,FALSE,3,NA,2019-07-03T16:34:54Z,TRUE,NA,1146457297213972480,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NPAGhana,1,FALSE,FALSE,NA,NA
"RT @aeberman12: ""Unaccounted-For Oil"" (UAO) a Key Factor in Crude Oil Stock Change week ending June 28.
-3,465 kb withdrawal based on field…",FALSE,0,NA,2019-07-03T16:31:19Z,FALSE,NA,1146456396420067328,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",smacpher1,2,TRUE,FALSE,NA,NA
"RT @macrohedged: Crude Options surface overview: https://t.co/zEgMMwyniL 

 #CL_F #CrudeOil #WTI $USO #OOTT $UCO $DBO #Brent $BNO $XLE",FALSE,0,NA,2019-07-03T16:19:04Z,FALSE,NA,1146453311056437249,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",Normaltrip,2,TRUE,FALSE,NA,NA
"Crude Oil Gets Pummeled…. Where Is It Going Next? &gt; https://t.co/9h4V7uh29N

$SPY $USO $CVX $XOM $UUP #stockstotrade #crudeoil",FALSE,0,NA,2019-07-03T16:15:22Z,FALSE,NA,1146452383506939904,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",options_income,1,FALSE,FALSE,NA,NA
"RT @AnthonyGriz: Some other highlights from the crude and product supply numbers --Cushing crude +652k , Imports +929b/d, Production +100k…",FALSE,0,NA,2019-07-03T16:12:35Z,FALSE,NA,1146451679266709504,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,1,TRUE,FALSE,NA,NA
RT @kallanish: #crudeoil plunges even as Opec+ extends cuts https://t.co/8mizLjbvaO,FALSE,0,NA,2019-07-03T16:11:58Z,FALSE,NA,1146451528015736832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TomasKallanish,1,TRUE,FALSE,NA,NA
RT @biobasedchem: Petrochemicals expected to account for more than a third of #CrudeOil demand growth by 2030 &amp; nearly half of demand growt…,FALSE,0,NA,2019-07-03T16:09:47Z,FALSE,NA,1146450976825589760,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BiorefineryBlog,5,TRUE,FALSE,NA,NA
"RT @aeberman12: How are industry claims of break-even prices of $40-$50 credible when 
96% of tight oil-weighted E&amp;P companies had negative…",FALSE,0,NA,2019-07-03T16:03:11Z,FALSE,NA,1146449313716998146,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",DirtnRockguy62,39,TRUE,FALSE,NA,NA
RT @BrynneKKelly: #Crudeoil EIA Inventory LEVELS vs the Same Week in Prior Years #OOTT https://t.co/e6FfLxjRYr,FALSE,0,NA,2019-07-03T16:01:39Z,FALSE,NA,1146448927836819457,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",l_martorella,2,TRUE,FALSE,NA,NA
RT @BrynneKKelly: #Crudeoil YEAR to DATE EIA Inventory Changes vs the Same week in Prior Years https://t.co/KXDJ4lfh5K,FALSE,0,NA,2019-07-03T15:53:26Z,FALSE,NA,1146446862272159744,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",DirtnRockguy62,4,TRUE,FALSE,NA,NA
"RT @chtrader: #Petroleo ( cont. continuo) - update 
👇
https://t.co/PsM87fTRHE
#Commodities #WTI #research #crudeoil https://t.co/ncPlSAEjO4",FALSE,0,NA,2019-07-03T15:52:24Z,FALSE,NA,1146446603156434944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gastonvic1,4,TRUE,FALSE,NA,NA
"Some other highlights from the crude and product supply numbers --Cushing crude +652k , Imports +929b/d, Production… https://t.co/XRj5Lkkysg",FALSE,3,NA,2019-07-03T15:50:42Z,TRUE,NA,1146446173009563648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AnthonyGriz,1,FALSE,FALSE,NA,NA
"RT @macrohedged: On Wednesday: Most active strikes by Open Interest change for Crude Oil, these are ranked by OI change not strike! - https…",FALSE,0,NA,2019-07-03T15:48:02Z,FALSE,NA,1146445502306803713,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",Normaltrip,1,TRUE,FALSE,NA,NA
"In an upcoming @OGJOnline article, energy expert Gabriel Collins calls Ursa data “revolutionary” for lifting the ve… https://t.co/4gl1ySyobN",FALSE,2,NA,2019-07-03T15:35:52Z,TRUE,NA,1146442442754973697,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",UrsaSpace,1,FALSE,FALSE,NA,NA
"""Unaccounted-For Oil"" (UAO) a Key Factor in Crude Oil Stock Change week ending June 28.
-3,465 kb withdrawal based… https://t.co/EeC8UV2MkT",FALSE,13,NA,2019-07-03T15:28:29Z,TRUE,NA,1146440582727946240,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aeberman12,2,FALSE,FALSE,NA,NA
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",FALSE,0,NA,2019-07-03T15:27:46Z,FALSE,NA,1146440403752669185,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PmvKyo,10,TRUE,FALSE,NA,NA
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",FALSE,0,NA,2019-07-03T15:27:18Z,FALSE,NA,1146440284051578880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OPECnews,10,TRUE,FALSE,NA,NA
Want an eco-friendly bank? Make sure to choose @triodosuk who invest in ethical projects across the world! I switch… https://t.co/KKvi1TbnVj,FALSE,3,NA,2019-07-03T15:23:43Z,TRUE,NA,1146439382620135425,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NadiaErlam,1,FALSE,FALSE,NA,NA
"#Oil ⬇️ Gives Up Ground as U.S. #Crude Draw Fails to Meet Estimates.
#crudeoil #WTI #Brent #oott… https://t.co/xyDswWoWSc",FALSE,0,NA,2019-07-03T15:23:08Z,TRUE,NA,1146439238273130496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlexisAshi,1,FALSE,FALSE,NA,NA
"RT @aeberman12: U.S. crude exports decreased -0.78 mmb/d to 2.99 mmb/d week ending June 28.
Crude imports increased +0.93 mmb/d to 7.59 mmb…",FALSE,0,NA,2019-07-03T15:22:34Z,FALSE,NA,1146439095767511040,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alex_drastico72,1,TRUE,FALSE,NA,NA
"U.S. crude exports decreased -0.78 mmb/d to 2.99 mmb/d week ending June 28.
Crude imports increased +0.93 mmb/d to… https://t.co/1imRQB4cBg",FALSE,7,NA,2019-07-03T15:21:44Z,TRUE,NA,1146438883233714178,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aeberman12,1,FALSE,FALSE,NA,NA
The American Petroleum Institute (API) reported another large crude oil inventory draw of 5 million barrels for the… https://t.co/gDXiXeHDIL,FALSE,2,NA,2019-07-03T15:18:57Z,TRUE,NA,1146438185892884482,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smartcapitalceo,0,FALSE,FALSE,NA,NA
"RT @aeberman12: WTI comparative inventory increased +1.49 mmb 
to +30 mmb more than 5-yr average for week ending June 28.
Weekly avg price…",FALSE,0,NA,2019-07-03T15:12:46Z,FALSE,NA,1146436627033710593,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,2,TRUE,FALSE,NA,NA
"WTI comparative inventory increased +1.49 mmb 
to +30 mmb more than 5-yr average for week ending June 28.
Weekly av… https://t.co/gLWdzdUWie",FALSE,16,NA,2019-07-03T15:10:54Z,TRUE,NA,1146436157959544832,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aeberman12,2,FALSE,FALSE,NA,NA
RT @biobasedchem: Petrochemicals expected to account for more than a third of #CrudeOil demand growth by 2030 &amp; nearly half of demand growt…,FALSE,0,NA,2019-07-03T15:09:27Z,FALSE,NA,1146435794489544705,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jagsandhu2001,5,TRUE,FALSE,NA,NA
OPEC+ has extended #CrudeOil production caps through March 2020. But did you know most of the actual reduction in… https://t.co/7dOZRDQEnc,FALSE,0,NA,2019-07-03T15:08:09Z,TRUE,NA,1146435466578841600,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Enerdata,0,FALSE,FALSE,NA,NA
"Buying in parts 3877,3867 with sl 3826
#CrudeOil",FALSE,2,NA,2019-07-03T15:05:24Z,FALSE,NA,1146434773667069953,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hrtofdmd,0,FALSE,FALSE,NA,NA
"RT @aeberman12: WTI crude + product comparative inventory increased +1.49 mmb week ending June 28.
A smaller-than-average crude oil withdra…",FALSE,0,NA,2019-07-03T15:03:33Z,FALSE,NA,1146434307436662784,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JewX5,1,TRUE,FALSE,NA,NA
"An #EIA inventories report significantly less than an #Api report ,almost always sends the #Wti market in a rather… https://t.co/dHMnbKTWZ2",FALSE,2,NA,2019-07-03T15:01:55Z,TRUE,NA,1146433895845519361,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rudolf79573292,0,FALSE,FALSE,NA,NA
"WTI crude + product comparative inventory increased +1.49 mmb week ending June 28.
A smaller-than-average crude oil… https://t.co/CmhoUHNBRz",FALSE,10,NA,2019-07-03T15:01:46Z,TRUE,NA,1146433860466544641,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aeberman12,1,FALSE,FALSE,NA,NA
Why the #Permian #crudeoil bottleneck may soon receive some relief https://t.co/Sm09Jvx7sQ https://t.co/3qojnFKnJ7,FALSE,0,NA,2019-07-03T15:01:23Z,FALSE,NA,1146433761992675330,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",drillinginfo,1,FALSE,FALSE,NA,NA
U.S. becomes a net exporter of #crudeoil  https://t.co/ubmKFiVkpx – @OilmanMagazine #oilandgas https://t.co/EXNnmhfH4i,FALSE,1,NA,2019-07-03T15:00:00Z,FALSE,NA,1146433414003691520,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RiskPoynt,0,FALSE,FALSE,NA,NA
"RT @aeberman12: API expects US crude stocks to fall -5 mmb wk ended Jun 28, -387 kb for gasoline &amp; -1.7 mmb for distillates. 

Platts surve…",FALSE,0,NA,2019-07-03T14:53:59Z,FALSE,NA,1146431902171033602,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jimmypotseed,5,TRUE,FALSE,NA,NA
RT @biobasedchem: Petrochemicals expected to account for more than a third of #CrudeOil demand growth by 2030 &amp; nearly half of demand growt…,FALSE,0,NA,2019-07-03T14:52:20Z,FALSE,NA,1146431484154134528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JorgeAburtoWien,5,TRUE,FALSE,NA,NA
RT @biobasedchem: Petrochemicals expected to account for more than a third of #CrudeOil demand growth by 2030 &amp; nearly half of demand growt…,FALSE,0,NA,2019-07-03T14:51:20Z,FALSE,NA,1146431232303161344,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NNFCC,5,TRUE,FALSE,NA,NA
"#CrudeOil #해외선물 #Wenry 

BUY : 55.88 / 56.11

SELL :

T 1 : 56.35✅
T 2 : 56.60✅
T 3 : 57.10

SL : 55.70… https://t.co/cimw8IJQlW",FALSE,1,Dynasty_lab,2019-07-03T14:49:27Z,TRUE,1146428793000615936,1146430759055478784,1140995614173360129,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dynasty_lab,0,FALSE,FALSE,NA,NA
Another TP1 reaction from CL zone #WTI #USO #USOIL #CRUDE #CRUDEOIL #OIL https://t.co/AKCVTVSYtX,FALSE,0,NA,2019-07-03T14:48:11Z,FALSE,NA,1146430441869762563,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",John_Papadak,0,FALSE,FALSE,NA,NA
"RT @GuardianNigeria: “A nine-month extension is the way to go considering the objective of the declaration, that is why Nigeria supports th…",FALSE,0,NA,2019-07-03T14:45:15Z,FALSE,NA,1146429704926322689,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbubakarMundir,3,TRUE,FALSE,NA,NA
The bears will begin to lose control over the #crudeoil market this month. And the bulls will take back control. https://t.co/pknNyVNZum,FALSE,1,NA,2019-07-03T14:45:14Z,FALSE,NA,1146429698051846144,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",WinInvestDaily,0,FALSE,FALSE,NA,NA
Petrochemicals expected to account for more than a third of #CrudeOil demand growth by 2030 &amp; nearly half of demand… https://t.co/M0GH5WgINP,FALSE,8,NA,2019-07-03T14:43:45Z,TRUE,NA,1146429325971005441,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",biobasedchem,5,FALSE,FALSE,NA,NA
"Crude Oil Gets Pummeled…. Where Is It Going Next? &gt; https://t.co/A9UUqMgHdU

$SPY $USO $CVX $XOM $UUP #stockstotrade #crudeoil",FALSE,0,NA,2019-07-03T14:43:17Z,FALSE,NA,1146429206974255104,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",natgastrading,1,FALSE,FALSE,NA,NA
RT @BrynneKKelly: #Crudeoil YEAR to DATE EIA Inventory Changes vs the Same week in Prior Years https://t.co/KXDJ4lfh5K,FALSE,0,NA,2019-07-03T14:43:02Z,FALSE,NA,1146429146941313024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",capitanwhatafak,4,TRUE,FALSE,NA,NA
"#CrudeOil #해외선물 #Wenry 

BUY : 55.88 / 56.11

SELL :

T 1 : 56.35✅
T 2 : 56.60
T 3 : 57.10

SL : 55.70… https://t.co/HfztgT3PhE",FALSE,0,NA,2019-07-03T14:41:38Z,TRUE,NA,1146428793000615936,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dynasty_lab,0,FALSE,FALSE,NA,NA
#WTI  #CrudeOil  #CL_F #OOTT  #OPEC #EIAReport Back to 50 on the cards https://t.co/S9WS8ms4b9,FALSE,1,NA,2019-07-03T14:41:00Z,FALSE,NA,1146428632681893889,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",oilfractals,0,FALSE,FALSE,NA,NA
"#EIA Petrolium Inventories (Last Four Week Total):

Crude:   -14.773 Mb
Gasoline:-3.507 Mb
Distillate: -2.584 Mb
Cu… https://t.co/xVLLXvCXTD",FALSE,2,baryal111,2019-07-03T14:39:16Z,TRUE,1143891058281132037,1146428196746932224,2381924342,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",baryal111,0,FALSE,FALSE,NA,NA
"EIA #oil data: U.S. crude oil imports averaged 7.6 mln bpd last week, +929,000 bpd vs previous week; last 4 weeks… https://t.co/ylIvA7QfNr",FALSE,1,robert__gibbons,2019-07-03T14:39:07Z,TRUE,1146427480552681474,1146428158222188546,3231804466,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",robert__gibbons,0,FALSE,FALSE,NA,NA
"RT @ECyberTrading: This was too much of a set up, figured the market was sandbagging too bullish of expectations and then sells off. #eia #…",FALSE,0,NA,2019-07-03T14:37:48Z,FALSE,NA,1146427827513901056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GrainStats,1,TRUE,FALSE,NA,NA
"This was too much of a set up, figured the market was sandbagging too bullish of expectations and then sells off.… https://t.co/36EzNn30uL",FALSE,1,NA,2019-07-03T14:37:18Z,TRUE,NA,1146427703148593153,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ECyberTrading,1,FALSE,FALSE,NA,NA
#Crudeoil EIA Inventory LEVELS vs the Same Week in Prior Years #OOTT https://t.co/e6FfLxjRYr,FALSE,10,BrynneKKelly,2019-07-03T14:33:15Z,FALSE,1146426242150871040,1146426683685294083,105455733,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BrynneKKelly,2,FALSE,FALSE,NA,NA
"US Crude Oil Inventories:
-1.085M vs. expected -2.964M. 
Production increased 100KBPD to 12.2MBPD.
Gasoline invento… https://t.co/y1qTRPUkKg",FALSE,0,NA,2019-07-03T14:33:07Z,TRUE,NA,1146426651426902016,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Market_Overview,0,FALSE,FALSE,NA,NA
RT @BrynneKKelly: #Crudeoil YEAR to DATE EIA Inventory Changes vs the Same week in Prior Years https://t.co/KXDJ4lfh5K,FALSE,0,NA,2019-07-03T14:32:06Z,FALSE,NA,1146426392650891266,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MarkOwenlloyd,4,TRUE,FALSE,NA,NA
#Crudeoil YEAR to DATE EIA Inventory Changes vs the Same week in Prior Years https://t.co/KXDJ4lfh5K,FALSE,11,NA,2019-07-03T14:31:30Z,FALSE,NA,1146426242150871040,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BrynneKKelly,4,FALSE,FALSE,NA,NA
RT @plattsshipping: Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC | @meghang…,FALSE,0,NA,2019-07-03T14:28:01Z,FALSE,NA,1146425366967410690,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tanker2,9,TRUE,FALSE,NA,NA
"Crude Oil Pummeled, Where Is It Going Next

 https://t.co/9qWD0adrSN 

#oil #crudeoil #energy #oilrig… https://t.co/U48vo4cecX",FALSE,1,NA,2019-07-03T14:25:09Z,TRUE,NA,1146424643911389184,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheTechTraders,1,FALSE,FALSE,NA,NA
"RT @FuturesNull: CRUDE JULY 3rd STATS:
* Since 2001 Crude has closed higher than the open 77% of the time. 
* Avg range for the day is 1.59…",FALSE,0,NA,2019-07-03T14:12:32Z,FALSE,NA,1146421468642889728,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,1,TRUE,FALSE,NA,NA
"CRUDE JULY 3rd STATS:
* Since 2001 Crude has closed higher than the open 77% of the time. 
* Avg range for the day… https://t.co/3oeTWXqdo3",FALSE,1,NA,2019-07-03T14:10:38Z,TRUE,NA,1146420992308207616,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FuturesNull,1,FALSE,FALSE,NA,NA
RT @PlattsOil: First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process | https://t.co/CVNN3JDtuE https://t…,FALSE,0,NA,2019-07-03T14:07:17Z,FALSE,NA,1146420146908606464,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ektrit,8,TRUE,FALSE,NA,NA
RT @PlattsOil: First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process | https://t.co/CVNN3JDtuE https://t…,FALSE,0,NA,2019-07-03T14:07:04Z,FALSE,NA,1146420092160348161,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AzizSapphire,8,TRUE,FALSE,NA,NA
"RT @macrohedged: #WTI At The Money (ATM) straddle run after the first hour of the Wednesday US session: https://t.co/x03P1txH0m

 #CL_F #C…",FALSE,0,NA,2019-07-03T14:05:06Z,FALSE,NA,1146419598369181696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MRCFA2016,2,TRUE,FALSE,NA,NA
"RT @aeberman12: ""There’s just going to be a run on low-sulfur materials, from whatever angle, wherever they can get it.""
--Jan-Jaap Verscho…",FALSE,0,NA,2019-07-03T14:04:08Z,FALSE,NA,1146419356345221120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MyEnergyOfficer,8,TRUE,FALSE,NA,NA
#WTI At The Money (ATM) straddle run after the first hour of the Wednesday US session: https://t.co/x03P1txH0m… https://t.co/uCoG5NM3ID,FALSE,1,NA,2019-07-03T14:00:09Z,TRUE,NA,1146418352006582272,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",macrohedged,2,FALSE,FALSE,NA,NA
RT @plattsshipping: Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC | @meghang…,FALSE,0,NA,2019-07-03T13:59:06Z,FALSE,NA,1146418087798956033,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LauraHux,9,TRUE,FALSE,NA,NA
"RT @PlattsOil: .@SPGlobalPlatts 🔝 Americas #crudeoil #news July 1
📰 OPEC rolls over cuts, finalizes plan for non-OPEC alliance | https://t.…",FALSE,0,NA,2019-07-03T13:58:41Z,FALSE,NA,1146417984635883521,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LauraHux,6,TRUE,FALSE,NA,NA
"#China – #PolyethyleneTerephthalatePET and its chain are about steady, with exception of #MEG.#Crudeoil  contiues t… https://t.co/npw1kewQzw",FALSE,1,NA,2019-07-03T13:53:01Z,TRUE,NA,1146416559843401729,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Polyestertime,0,FALSE,FALSE,NA,NA
RT @macrohedged: Wednesday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UC…,FALSE,0,NA,2019-07-03T13:52:03Z,FALSE,NA,1146416316137517056,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",Normaltrip,3,TRUE,FALSE,NA,NA
"RT @DaedalusReport: 😉😎👍 #CRUDE #OIL""Reversal Points in TIME"" forecast #USOIL #UKOIL #FRACTALS #FIBONACCI #TRADINGPATTERNS #OOTT #DAYTRADING…",FALSE,0,NA,2019-07-03T13:48:58Z,FALSE,NA,1146415538316488705,NA,"<a href=""https://gambiste.com"" rel=""nofollow"">Gambiste</a>",Gambiste1,1,TRUE,FALSE,NA,NA
"Crude Oil Gets Pummeled…. Where Is It Going Next? &gt; https://t.co/G0sDyGayDd

$SPY $USO $CVX $XOM $UUP #stockstotrade #crudeoil",FALSE,1,NA,2019-07-03T13:47:48Z,FALSE,NA,1146415244903768064,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",coffeetrades,1,FALSE,FALSE,NA,NA
"#Goldprice rises after U.S. President Donald Trump announced two nominations for the Federal Reserve
#forextrading… https://t.co/M51DGZ1NAB",FALSE,0,NA,2019-07-03T13:46:30Z,TRUE,NA,1146414919836790784,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EquidiousSignal,0,FALSE,FALSE,NA,NA
"Crude Oil Gets Pummeled…. Where Is It Going Next? &gt; https://t.co/si96W4CuTz

$SPY $USO $CVX $XOM $UUP #stockstowatch  #crudeoil",FALSE,0,NA,2019-07-03T13:46:16Z,FALSE,NA,1146414858780344321,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Stock_Mkt_Club,1,FALSE,FALSE,NA,NA
"RT @macrohedged: For Wednesday, Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI $USO #OO…",FALSE,0,NA,2019-07-03T13:31:02Z,FALSE,NA,1146411024117092355,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",Normaltrip,3,TRUE,FALSE,NA,NA
"Crude Oil Gets Pummeled…. Where Is It Going Next? 

 #stockstotrade #crudeoil #news #commodities https://t.co/1cJH3LJqlm",FALSE,1,NA,2019-07-03T13:30:05Z,FALSE,NA,1146410786748882944,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",tradingcrudeoil,4,FALSE,FALSE,NA,NA
#crudeoil plunges even as Opec+ extends cuts https://t.co/8mizLjbvaO,FALSE,1,NA,2019-07-03T13:30:00Z,FALSE,NA,1146410767291318272,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",kallanish,1,FALSE,FALSE,NA,NA
"RT @aeberman12: ""There’s just going to be a run on low-sulfur materials, from whatever angle, wherever they can get it.""
--Jan-Jaap Verscho…",FALSE,0,NA,2019-07-03T13:27:15Z,FALSE,NA,1146410072576335873,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sakhalinsk_matt,8,TRUE,FALSE,NA,NA
"Crude OIL WTI Future Gann analysis 03 July
https://t.co/FG1n1Lf5rZ
#Commodities #WTI #CRUDEOIL https://t.co/RlBL5M7brm",FALSE,0,NA,2019-07-03T13:24:50Z,FALSE,NA,1146409464582377472,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BharatKumarWP,0,FALSE,FALSE,NA,NA
"Crude Oil Gets Pummeled…. Where Is It Going Next? &gt; https://t.co/1cJH3LrOWM

$SPY $USO $CVX $XOM $UUP #stockstotrade #crudeoil",FALSE,2,NA,2019-07-03T13:17:55Z,FALSE,NA,1146407725955346434,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tradingcrudeoil,8,FALSE,FALSE,NA,NA
