date,climate_sentence_count,climate_sentences
2010-09-23,12," And going forward, we will support a process in which all major economies meet our responsibilities to protect the planet while unleashing the power of clean energy to serve as an engine of growth and development."
2010-09-23,12," We have travelled a winding road over the last 12 months, with few peaks and many valleys."
2010-09-23,12,"So even as we have come through a difficult decade, I stand here before you confident in the future -- a future where Iraq is governed by neither tyrant nor a foreign power, and Afghanistan is freed from the turmoil of war; a future where the children of Israel and Palestine can build the peace that was not possible for their parents; a world where the promise of development reaches into the prisons of poverty and disease; a future where the cloud of recession gives way to the light of renewal and the dream of opportunity is available to all."
1983-11-02,0,
1984-08-23,4," Inflation was not some plague borne on the wind; it was a deliberate part of their official economic policy, needed, they said, to maintain prosperity."
1984-08-23,4,"Another part of our future, the greatest challenge of all, is to reduce the risk of nuclear war by reducing the levels of nuclear arms."
1984-08-23,4,"I have addressed parliaments, have spoken to parliaments in Europe and Asia during these last three and a half years, declaring that a nuclear war cannot be won and must never be fought."
1984-08-23,4,"And, after circling the greening Northwest, it came down to California, across the Golden Gate and finally into Los Angeles."
2011-01-12,0,
1977-05-22,7,"We are confident of our own strength, so we can seek substantial mutual reductions in the nuclear arms race."
1977-05-22,7,"In our recent meetings in London, we agreed to widen our economic cooperation, to promote free trade, to strengthen the world's monetary system, to seek ways of avoiding nuclear proliferation."
1977-05-22,7,"We desire a freeze on further modernization and production of weapons and a continuing, substantial reduction of strategic nuclear weapons as well."
1977-05-22,7,"We want a comprehensive ban on all nuclear testing, a prohibition against all chemical warfare, no attack capability against space satellites, and arms limitations in the Indian Ocean."
1977-05-22,7,We hope that we can take joint steps with all nations toward a final agreement eliminating nuclear weapons completely from our arsenals of death.
1977-05-22,7,"And fifth, we are attempting, even at the risk of some friction with our friends, to reduce the danger of nuclear proliferation and the worldwide spread of conventional weapons."
1977-05-22,7,"At the recent summit, we set in motion an international effort to determine the best ways of harnessing nuclear energy for peaceful use while reducing the risks that its products will be diverted to the making of explosives."
2005-12-19,0,
1987-06-12,2,"Beginning 10 years ago, the Soviets challenged the Western alliance with a grave new threat, hundreds of new and more deadly SS-20 nuclear missiles, capable of striking every capital in Europe."
1987-06-12,2,"And because we remained strong, today we have within reach the possibility, not merely of limiting the growth of arms, but of eliminating, for the first time, an entire class of nuclear weapons from the face of the Earth."
1981-01-14,9,"For a few minutes now, I want to lay aside my role as leader of one nation, and speak to you as a fellow citizen of the world about three issues, three difficult issues: the threat of nuclear destruction, our stewardship of the physical resources of our planet, and the preeminence of the basic rights of human beings."
1981-01-14,9,The great majority of the world's people cannot remember a time when the .nuclear shadow did not hang over the Earth.
1981-01-14,9,Yet the risk of a nuclear conflagration has not lessened.
1981-01-14,9,"In an all-out nuclear war, more destructive power than in all of World War II would be unleashed every second during the long afternoon it would take for all the missiles and bombs to fall."
1981-01-14,9,"But with equal determination, the United States and all countries must find ways to control and to reduce the horrifying danger that is posed by the enormous world stockpiles of nuclear arms."
1981-01-14,9,The same rocket technology that delivers nuclear warheads has also taken us peacefully into space.
1981-01-14,9,"The rapid depletion of irreplaceable minerals, the erosion of topsoil, the destruction of beauty, the blight of pollution, the demands of increasing billions of people, all combine to create problems which are easy to observe and predict, but difficult to resolve."
1981-01-14,9,"We can meet the resource problems of the world—water, food, minerals, farmlands, forests, overpopulation, pollution if we tackle them with courage and foresight."
1981-01-14,9,"For this generation, ours, life is nuclear survival; liberty is human rights; the pursuit of happiness is a planet whose resources are devoted to the physical and spiritual nourishment of its inhabitants."
1994-06-06,1,"And through the wind and the waves came the soldiers, out of their landing craft and into the water, away from their youth and toward a savage place many of them would sadly never leave."
2019-02-05,3,"Our hostages have come home, nuclear testing has stopped, and there has not been a missile launch in 15 months."
2019-02-05,3,"To ensure this corrupt dictatorship never acquires nuclear weapons, I withdrew the United States from the disastrous Iran nuclear deal."
2019-02-05,3,You have come from the rocky shores of Maine and the volcanic peaks of Hawaii; from the snowy woods of Wisconsin and the red deserts of Arizona; from the green farms of Kentucky and the golden beaches of California.
2010-06-15,24," Already, this oil spill is the worst environmental disaster America has ever faced."
2010-06-15,24," Tonight I’d like to lay out for you what our battle plan is going forward:  what we’re doing to clean up the oil, what we’re doing to help our neighbors in the Gulf, and what we’re doing to make sure that a catastrophe like this never happens again."
2010-06-15,24," First, the cleanup."
2010-06-15,24," From the very beginning of this crisis, the federal government has been in charge of the largest environmental cleanup effort in our nation’s history -- an effort led by Admiral Thad Allen, who has almost 40 years of experience responding to disasters."
2010-06-15,24," From the very beginning of this crisis, the federal government has been in charge of the largest environmental cleanup effort in our nation’s history -- an effort led by Admiral Thad Allen, who has almost 40 years of experience responding to disasters."
2010-06-15,24," We now have nearly 30,000 personnel who are working across four states to contain and clean up the oil."
2010-06-15,24," These servicemen and women are ready to help stop the oil from coming ashore, they’re ready to help clean the beaches, train response workers, or even help with processing claims -- and I urge the governors in the affected states to activate these troops as soon as possible."
2010-06-15,24," As the cleanup continues, we will offer whatever additional resources and assistance our coastal states may need."
2010-06-15,24, The oil spill represents just the latest blow to a place that’s already suffered multiple economic disasters and decades of environmental degradation that has led to disappearing wetlands and habitats.
2010-06-15,24," The plan will be designed by states, local communities, tribes, fishermen, businesses, conservationists and other Gulf residents."
2010-06-15,24, And so I’ve established a National Commission to understand the causes of this disaster and offer recommendations on what additional safety and environmental standards we need to put in place.
2010-06-15,24,"  When Ken Salazar became my Secretary of the Interior, one of his very first acts was to clean up the worst of the corruption at this agency."
2010-06-15,24, Countries like China are investing in clean energy jobs and industries that should be right here in America.
2010-06-15,24, The tragedy unfolding on our coast is the most painful and powerful reminder yet that the time to embrace a clean energy future is now.
2010-06-15,24," The transition away from fossil fuels is going to take some time, but over the last year and a half, we’ve already taken unprecedented action to jumpstart the clean energy industry."
2010-06-15,24," As we speak, old factories are reopening to produce wind turbines, people are going back to work installing energy-efficient windows, and small businesses are making solar panels."
2010-06-15,24," As we speak, old factories are reopening to produce wind turbines, people are going back to work installing energy-efficient windows, and small businesses are making solar panels."
2010-06-15,24, Scientists and researchers are discovering clean energy technologies that someday will lead to entire new industries.
2010-06-15,24," As we recover from this recession, the transition to clean energy has the potential to grow our economy and create millions of jobs -– but only if we accelerate that transition."
2010-06-15,24," Last year, the House of Representatives acted on these principles by passing a strong and comprehensive energy and climate bill –- a bill that finally makes clean energy the profitable kind of energy for America’s businesses."
2010-06-15,24," Last year, the House of Representatives acted on these principles by passing a strong and comprehensive energy and climate bill –- a bill that finally makes clean energy the profitable kind of energy for America’s businesses."
2010-06-15,24," I say we can’t afford not to change how we produce and use energy -– because the long-term costs to our economy, our national security, and our environment are far greater."
2010-06-15,24, Some believe we should set standards to ensure that more of our electricity comes from wind and solar power.
2010-06-15,24, Some believe we should set standards to ensure that more of our electricity comes from wind and solar power.
2021-08-16,1,"We talked about how Afghanistan should prepare to fight their civil wars after the U.S. military departed, to clean up the corruption in government so the government could function for the Afghan people."
2010-04-15,7,"We’ve seen that in the NASA budget, which has risen and fallen with the political winds."
2010-04-15,7,"By doing that we will ramp up robotic exploration of the solar system, including a probe of the Sun’s atmosphere; new scouting missions to Mars and other destinations; and an advanced telescope to follow Hubble, allowing us to peer deeper into the universe than ever before."
2010-04-15,7,"   We will increase Earth-based observation to improve our understanding of our climate and our world -- science that will garner tangible benefits, helping us to protect our environment for future generations."
2010-04-15,7,"   We will increase Earth-based observation to improve our understanding of our climate and our world -- science that will garner tangible benefits, helping us to protect our environment for future generations."
2010-04-15,7,"But we will actually reach space faster and more often under this new plan, in ways that will help us improve our technological capacity and lower our costs, which are both essential for the long-term sustainability of space flight."
2010-04-15,7,"   Now, it’s true -- there are Floridians who will see their work on the shuttle end as the program winds down."
2010-04-15,7,"Our goal is the capacity for people to work and learn and operate and live safely beyond the Earth for extended periods of time, ultimately in ways that are more sustainable and even indefinite."
2021-03-11,0,
1987-12-08,5,"For the first time in history, the language of ""arms control"" was replaced by ""arms reduction""—in this case, the complete elimination of an entire class of U.S. and Soviet nuclear missiles."
1987-12-08,5,"We can only hope that this history-making agreement will not be an end in itself but the beginning of a working relationship that will enable us to tackle the other urgent issues before us: strategic offensive nuclear weapons, the balance of conventional forces in Europe, the destructive and tragic regional conflicts that beset so many parts of our globe, and respect for the human and natural rights God has granted to all men."
1987-12-08,5,"But I will venture to say that what we are going to do, the signing of the first-ever agreement eliminating nuclear weapons, has a universal significance for mankind, both from the standpoint of world politics and from the standpoint of humanism."
1987-12-08,5,"It is our duty to take full advantage of that chance and move together toward a nuclear-free world, which holds out for our children and grandchildren and for their children and grandchildren the promise of a fulfilling and happy life without fear and without a senseless waste of resources on weapons of destruction."
1987-12-08,5,"May December 8, 1987, become a date that will be inscribed in the history books, a date that will mark the watershed separating the era of a mounting risk of nuclear war from the era of a demilitarization of human life."
2020-08-08,3,"And I will tell you this, that the biggest tailwind, the biggest problem that we have, with respect to the stock market—which is not much of a problem because it’s doing so well, but it would be actually much higher—is the possibility that these radical-left Democrats could win."
2020-08-08,3,"But we do have, I guess you could say, not a tailwind; it’s a headwind—I guess would be a better description."
2020-08-08,3,But it is; it’s a headwind.
2020-04-13,3,"And now we’re going to have more than 33 million N95 masks per week will be cleaned, decontaminated, and it’ll be great."
2020-04-13,3,"Furthermore, over the last seven days, my administration has deployed roughly 28 million doses of hydroxychloroquine from our National Stockpile."
2020-04-13,3,"So, if you look at Detroit, if you look at Philadelphia, if you look at Louisiana—Louisiana is in green."
2023-10-20,1,"There, I boarded a train with blacked-out windows for a 10-hour ride each way to Kyiv to stand with the people of Ukraine ahead of the one-year anniversary of their brave fight against Putin.I’m told I was the first American [president] to enter a warzone not controlled by the United States military since President Lincoln.With me was just a small group of security personnel and a few advisors.But when I exited that train and met Zelenskyy—President Zelenskyy, I didn’t feel alone."
1974-08-09,0,
2006-07-19,0,
2005-01-20,0,
2021-08-26,1,"  There are additional American citizens, there are additional green card holders, there are additional personnel of our allies, there are additional SIV card holders, there are additional Afghans that have helped us, and there are additional groups of individuals that have contacted us from women’s groups, to NGOs, and others, who have expressly indicated they want to get out and have gathered in certain circumstances in groups, on buses and other means, that still presents the opportunity for the next several days, between now and the 31st, to be able to get them out."
1983-10-27,0,
1996-10-06,15,"Now let’s balance the budget and protect Medicare, Medicaid, education, and the environment."
1996-10-06,15,"And in addition to that, it will force bigger cuts in Medicare, Medicaid, education, and the environment than the ones that he and Mr. Gingrich passed that I vetoed last year."
1996-10-06,15,"And it wasn’t me that let the polluters actually come into the halls of Congress, into the rooms, and rewrite the environmental laws."
1996-10-06,15,"We have done the following things: Number one, we’ve managed the aftermath of the Cold War, supporting a big drop in nuclear weapons in Russia, the removal of Russian troops from the Baltics, the integration of Central and Eastern European democracies into a new partnership with NATO and, I might add, with a democratic Russia."
1996-10-06,15,There are no nuclear missiles pointed at the children of the United States tonight and have not been in our administration for the first time since the dawn of the nuclear age.
1996-10-06,15,"But I believe the evidence is that our deployments have been successful, in Haiti, in Bosnia, when we moved to Kuwait to repel Saddam Hussein’s threatened invasion of Kuwait, when I have sent the fleet into the Taiwan Straits, when we’ve worked hard to end the North Korean nuclear threat."
1996-10-06,15,"You look at North Korea, where they have enough plutonium to build six nuclear bombs, where we’ve sort of distanced ourselves from our allies, South Korea."
1996-10-06,15,It is a very difficult environment.
1996-10-06,15,I believe you can protect the environment and grow the economy.
1996-10-06,15,It cut funds to clean up toxic waste dumps—with 10 million of our kids still living within four miles of a toxic waste dump—by a third.
1996-10-06,15,"PRESIDENT CLINTON: The way to get a better America is to balance the budget and protect Medicare, Medicaid, education, and the environment; to give a targeted tax cut—and let me talk about the education tax cut—to let people have a $10,000 deduction for the cost of college tuition in any year, any kind of college tuition; to give families a tax credit, a dollar-for-dollar reduction in their taxes for the cost of a typical community college so we can open that to everybody, and then to let people save in an IRA and withdraw from it without a tax penalty for education, homebuying, or medical expenses."
1996-10-06,15,"I think a targeted tax cut is better for our future, targeted to education and childrearing, with the rest of the education plan—hooking up all of our classrooms to the Internet by the year 2000, making sure we’ve got an army of reading volunteers, trained people to teach with parents and teachers so that our 8-year-olds can learn to read; investing in our environment, cleaning up two-thirds of the worst toxic waste dumps."
1996-10-06,15,"I think a targeted tax cut is better for our future, targeted to education and childrearing, with the rest of the education plan—hooking up all of our classrooms to the Internet by the year 2000, making sure we’ve got an army of reading volunteers, trained people to teach with parents and teachers so that our 8-year-olds can learn to read; investing in our environment, cleaning up two-thirds of the worst toxic waste dumps."
1996-10-06,15,"But the most important thing is my plan for the 21st century is a better plan: a targeted tax cut; a real commitment to educational reform; a deep commitment to making welfare reform work, with incentives to the private sector to move people from welfare to work—now we have to create those jobs, now that we’re requiring people to go to work; a commitment to step-by-step health care reform, with the next step helping people who are between jobs to access health care and not lose it just because they’re out of work for a while; a commitment to grow the economy while protecting the environment."
1996-10-06,15,"Our plan will balance the budget and grow the economy, preserve the environment, and invest in education."
2010-04-28,1," That’s the first thing, making sure that we can wind down one firm if it gets into trouble without bringing the whole system down or forcing taxpayers to fund a bailout."
2014-11-20,1,Her mom cleaned other people’s homes.
1981-04-28,1,They demand and they've earned a full and comprehensive effort to clean up our economic mess.
1984-10-21,26,"You've been all over the country repeating something that, I will admit, the press has also been repeating—that I believed that nuclear missiles could be fired and then called back."
1984-10-21,26,"How anyone could think that any sane person would believe you could call back a nuclear missile, I think is as ridiculous as the whole concept has been."
1984-10-21,26,"And I suggested that, certainly, it was to their common interest, along with ours, to avoid a conflict and to attempt to save the world and remove the nuclear weapons."
1984-10-21,26,"And the whole controversy about land missiles came up because we thought that the strategic nuclear weapons, the most destabilizing are the land-based."
1984-10-21,26,"We said, ""All right, if that's what you want to do."" But it was a surprise to us, because they outnumbered us 64 to 36 in submarines and 20 percent more bombers capable of carrying nuclear missiles than we had."
1984-10-21,26,Your Pentagon and your Secretary of Defense have plans for the United States to fight and prevail in a nuclear war.
1984-10-21,26,"Do you feel that we are now heading perhaps, for some kind of nuclear Armageddon?"
1984-10-21,26,"Now, with regard to having to say whether we would try to survive in the event of a nuclear war, of course we would."
1984-10-21,26,"But let me also point out that to several parliaments around the world, in Europe and in Asia, I have made a statement to each one of them, and I'll repeat it here: A nuclear war cannot be won and must never be fought."
1984-10-21,26,"And if such a defense could be found, wouldn't it be far more humanitarian to say that now we can defend against a nuclear war by destroying missiles instead of slaughtering millions of people?"
1984-10-21,26,"Now, will you sit down with us and once and for all get rid, all of us, of these nuclear weapons and free mankind from that threat?"" I think that would be the greatest use of a defensive weapon."
1984-10-21,26,"And yet, what is wrong with a major effort by this country to try to use its best technology to knock out as many incoming nuclear warheads as possible?"
1984-10-21,26,"KALB: Mr. Mondale, in this general area, sir, of arms control, President Carter's national security adviser, Zbigniew Brzezinski, said, ""A nuclear freeze is a hoax."" Yet the basis of your arms proposals, as I understand them, is a mutual and verifiable freeze on existing weapons systems."
1984-10-21,26,It's putting a hair-trigger on nuclear war.
1984-10-21,26,"Now, if you're willing to join us in getting rid of all the nuclear weapons in the world, then we'll give you this one, so that we would both know that no one can cheat; that we're both got something that if anyone tries to cheat ...."
1984-10-21,26,"KONDRACKE: Mr. Mondale, you say that with respect to the Soviet Union you want to negotiate a mutual nuclear freeze, yet you would unilaterally give up the MX missile and the B-1 bomber before the talks have even begun."
1984-10-21,26,"We need to strengthen that in order to assure our Western allies of our presence there, a strong defense, but also to diminish and reduce the likelihood of a commencement of a war and the use of nuclear weapons."
1984-10-21,26,"And I think that we've had enough of a record of letting—under the guise of revolution-someone that we thought was a little more right than we would be, letting that person go, and then winding up with totalitarianism, pure and simple, as the alternative."
1984-10-21,26,"But I understood you to say that if the development of space military technology was successful, you might give the Soviets a demonstration and say, ""Here it is,"" which sounds to me as if you might be trying to gain the sort of advantage that would enable you to dictate terms, and which I will then suggest to you might mean scrapping a generation of nuclear strategy called mutual deterrence in which we, in effect, hold each other hostage."
1984-10-21,26,"PRESIDENT REAGAN: Well, I can't say that I have roundtabled that and sat down with the Chiefs of Staff, but I have said that it seems to me that this could be a logical step in what is my ultimate goal, my ultimate dream, and that is the elimination of nuclear weapons in the world."
1984-10-21,26,"But Mr. Mondale seems to approve MAD—MAD is mutual assured destruction-meaning, if you use nuclear weapons on us, the only thing we have to keep you from doing it is that we'll kill as many people of yours as you'll kill of ours."
1984-10-21,26,"TREWHITT: Mr. Mondale, could I ask you to address the question of nuclear strategy then?"
1984-10-21,26,The President says he wants to eliminate or reduce the number of nuclear weapons.
1984-10-21,26,"He says he wants a system that will make nuclear wars safe, so nobody's going to get hurt."
1984-10-21,26,"I am grateful for the chance to reaffirm my commitment to reduce nuclear weapons and, one day, to eliminate them entirely."
1984-10-21,26,"They would also know that we lived in a world with terrible weapons, nuclear weapons of terrible destructive power, aimed at each other, capable of crossing the ocean in a matter of minutes and destroying civilization as we knew it."
1993-05-05,0,
2013-07-19,0,
2010-08-31,1,"     And so at this moment, as we wind down the war in Iraq, we must tackle those challenges at home with as much energy, and grit, and sense of common purpose as our men and women in uniform who have served abroad."
2008-01-28,16,"To build a future of energy security, we must trust in the creative genius of American researchers and entrepreneurs and empower them to pioneer a new generation of clean energy technology."
2008-01-28,16,"Our security, our prosperity, and our environment all require reducing our dependence on oil."
2008-01-28,16,Let us fund new technologies that can generate coal power while capturing carbon emissions.
2008-01-28,16,Let us fund new technologies that can generate coal power while capturing carbon emissions.
2008-01-28,16,Let us increase the use of renewable power and emissions-free nuclear power.
2008-01-28,16,Let us increase the use of renewable power and emissions-free nuclear power.
2008-01-28,16,Let us increase the use of renewable power and emissions-free nuclear power.
2008-01-28,16,Let us continue investing in advanced battery technology and renewable fuels to power the cars and trucks of the future.
2008-01-28,16,"Let us create a new international clean technology fund, which will help developing nations like India and China make a greater use of clean energy sources."
2008-01-28,16,"And let us complete an international agreement that has the potential to slow, stop, and eventually reverse the growth of greenhouse gases."
2008-01-28,16,The United States is committed to strengthening our energy security and confronting global climate change.
2008-01-28,16,And the best way to meet these goals is for America to continue leading the way toward the development of cleaner and more energy efficient technology.
2008-01-28,16,"Tehran is also developing ballistic missiles of increasing range and continues to develop its capability to enrich uranium, which could be used to create a nuclear weapon."
2008-01-28,16,Our message to the leaders of Iran is also clear: Verifiably suspend your nuclear enrichment so negotiations can begin.
2008-01-28,16,"And to rejoin the community of nations, come clean about your nuclear intentions and past actions, stop your oppression at home, cease your support for terror abroad."
2008-01-28,16,"And to rejoin the community of nations, come clean about your nuclear intentions and past actions, stop your oppression at home, cease your support for terror abroad."
1998-03-25,1,"It is my hope that through this trip, in every corner of the world today and tomorrow, their story will be told; that 4 years ago in this beautiful, green, lovely land, a clear and conscious decision was made by those then in power that the peoples of this country would not live side by side in peace."
1996-06-25,0,
2011-10-21,0,
2020-04-15,0,
1976-01-19,7,"The longest, most divisive war in our history was winding toward an unhappy conclusion."
1976-01-19,7,"My proposals, as all of you know, would reduce domestic natural gas shortages; allow production from federal petroleum reserves; stimulate effective conservation, including revitalization of our railroads and the expansion of our urban transportation systems; develop more and cleaner energy from our vast coal resources; expedite clean and safe nuclear power production; create a new national energy independence authority to stimulate vital energy investment; and accelerate development of technology to capture energy from the sun and the Earth for this and future generations."
1976-01-19,7,"My proposals, as all of you know, would reduce domestic natural gas shortages; allow production from federal petroleum reserves; stimulate effective conservation, including revitalization of our railroads and the expansion of our urban transportation systems; develop more and cleaner energy from our vast coal resources; expedite clean and safe nuclear power production; create a new national energy independence authority to stimulate vital energy investment; and accelerate development of technology to capture energy from the sun and the Earth for this and future generations."
1976-01-19,7,"My proposals, as all of you know, would reduce domestic natural gas shortages; allow production from federal petroleum reserves; stimulate effective conservation, including revitalization of our railroads and the expansion of our urban transportation systems; develop more and cleaner energy from our vast coal resources; expedite clean and safe nuclear power production; create a new national energy independence authority to stimulate vital energy investment; and accelerate development of technology to capture energy from the sun and the Earth for this and future generations."
1976-01-19,7,It is unrealistic and misleading to hold out the hope that the federal government can move into every neighborhood and clean up crime.
1976-01-19,7,Only from a position of strength can we negotiate a balanced agreement to limit the growth of nuclear arms.
1976-01-19,7,Only a balanced agreement will serve our interests and minimize the threat of nuclear confrontation.
2017-09-19,6,"If this is not twisted enough, now North Korea’s reckless pursuit of nuclear weapons and ballistic missiles threatens the entire world with unthinkable loss of human life."
2017-09-19,6,"It is an outrage that some nations would not only trade with such a regime, but would arm, supply, and financially support a country that imperils the world with nuclear conflict."
2017-09-19,6,No nation on earth has an interest in seeing this band of criminals arm itself with nuclear weapons and missiles.
2017-09-19,6,It is time for North Korea to realize that the denuclearization is its only acceptable future.
2017-09-19,6,"We cannot let a murderous regime continue these destabilizing activities while building dangerous missiles, and we cannot abide by an agreement if it provides cover for the eventual construction of a nuclear program."
2017-09-19,6,"Our answer will be a renewal of will, a rediscovery of resolve, and a rebirth of devotion."
2001-09-11,0,
1986-10-13,14,"While we parted company with this American offer still on the table, we are closer than ever before to agreements that could lead to a safer world without nuclear weapons."
1986-10-13,14,"Before I report on our talks, though, allow me to set the stage by explaining two things that were very much a part of our talks: one a treaty and the other a defense against nuclear missiles, which we're trying to develop."
1986-10-13,14,"Some years ago, the United States and the Soviet Union agreed to limit any defense against nuclear missile attacks to the emplacement in one location in each country of a small number of missiles capable of intercepting and shooting down incoming nuclear missiles, thus leaving our real defense—a policy called mutual assured destruction , meaning if one side launched a nuclear attack, the other side could retaliate."
1986-10-13,14,"So here we sit, with thousands of nuclear warheads targeted on each other and capable of wiping out both our countries."
1986-10-13,14,"Believing that a policy of mutual destruction and slaughter of their citizens and ours was uncivilized, I asked our military, a few years ago, to study and see if there was a practical way to destroy nuclear missiles after their launch but before they can reach their targets, rather than to just destroy people."
1986-10-13,14,"SDI, let me make it clear, is a nonnuclear defense."
1986-10-13,14,"In the first, and in the months in between, we have discussed ways to reduce and in fact eliminate nuclear weapons entirely."
1986-10-13,14,We and the Soviets have had teams of negotiators in Geneva trying to work out a mutual agreement on how we could reduce or eliminate nuclear weapons.
1986-10-13,14,"I explained that even though we would have done away with our offensive ballistic missiles, having the defense would protect against cheating or the possibility of a madman, sometime, deciding to create nuclear missiles."
1986-10-13,14,"In an effort to see how we could satisfy their concerns—while protecting our principles and security—we proposed a 10-year period in which we began with the reduction of all strategic nuclear arms, bombers, airlaunched cruise missiles, intercontinental ballistic missiles, submarine-launched ballistic missiles and the weapons they carry."
1986-10-13,14,"And unless I agreed, all that work toward eliminating nuclear weapons would go down the drain—canceled."
1986-10-13,14,"I told him I had pledged to the American people that I would not trade away SDI, there was no way I could tell our people their government would not protect them against nuclear destruction."
1986-10-13,14,"The door is open, and the opportunity to begin eliminating the nuclear threat is within reach."
1986-10-13,14,SDI is the key to a world without nuclear weapons.
1975-12-07,0,
2013-04-08,0,
1981-07-27,2,"As it is now, if you get a cost-of-living raise that's intended to keep you even with inflation, you find that the increase in the number of dollars you get may very likely move you into a higher tax bracket, and you wind up poorer than you would."
1981-07-27,2,The green column is our bipartisan bill which wipes out the tax increase and gives you an ongoing cut.
2010-02-09,20, And does it help us get on a path of fiscal sustainability?
2010-02-09,20, Mitch McConnell said something very nice in the meeting about how he supports our goals on nuclear energy and clean coal technology and more drilling to increase oil production.
2010-02-09,20, Mitch McConnell said something very nice in the meeting about how he supports our goals on nuclear energy and clean coal technology and more drilling to increase oil production.
2010-02-09,20, The kind of certainty they need is for us to go ahead and agree on a bipartisan effort to put some rules of the road in place so that consumers are protected in the financial markets; so that we don't have banks that are too big to fail; that we have ways of winding them down and protecting the overall system without taxpayer bailouts.
2010-02-09,20,"Q    You heard McConnell talk about nuclear power, offshore drilling, free trade -- that's a lot of Republican stuff."
2010-02-09,20,"I am very firm in my conviction that the country that leads the way in clean energy -- solar, wind, biodiesel, geothermal -- that country is going to win the race in the 21st century global economy."
2010-02-09,20,"I am very firm in my conviction that the country that leads the way in clean energy -- solar, wind, biodiesel, geothermal -- that country is going to win the race in the 21st century global economy."
2010-02-09,20,"I am very firm in my conviction that the country that leads the way in clean energy -- solar, wind, biodiesel, geothermal -- that country is going to win the race in the 21st century global economy."
2010-02-09,20,"I am very firm in my conviction that the country that leads the way in clean energy -- solar, wind, biodiesel, geothermal -- that country is going to win the race in the 21st century global economy."
2010-02-09,20, So we can't overnight convert to an all-solar or an all-wind economy.
2010-02-09,20, So we can't overnight convert to an all-solar or an all-wind economy.
2010-02-09,20,"And so the question then is, are we going to be able to put together a package that includes safe, secure nuclear power; that includes new technologies so that we can use coal -- which we have in abundance and is very cheap, but often is adding to our greenhouse gases -- can we find sequestration technologies that clean that up; can we identify opportunities to increase our oil and natural gas production in a way that is environmentally sustainable?"
2010-02-09,20,"And so the question then is, are we going to be able to put together a package that includes safe, secure nuclear power; that includes new technologies so that we can use coal -- which we have in abundance and is very cheap, but often is adding to our greenhouse gases -- can we find sequestration technologies that clean that up; can we identify opportunities to increase our oil and natural gas production in a way that is environmentally sustainable?"
2010-02-09,20,"And so the question then is, are we going to be able to put together a package that includes safe, secure nuclear power; that includes new technologies so that we can use coal -- which we have in abundance and is very cheap, but often is adding to our greenhouse gases -- can we find sequestration technologies that clean that up; can we identify opportunities to increase our oil and natural gas production in a way that is environmentally sustainable?"
2010-02-09,20,"And so the question then is, are we going to be able to put together a package that includes safe, secure nuclear power; that includes new technologies so that we can use coal -- which we have in abundance and is very cheap, but often is adding to our greenhouse gases -- can we find sequestration technologies that clean that up; can we identify opportunities to increase our oil and natural gas production in a way that is environmentally sustainable?"
2010-02-09,20,"And so the question then is, are we going to be able to put together a package that includes safe, secure nuclear power; that includes new technologies so that we can use coal -- which we have in abundance and is very cheap, but often is adding to our greenhouse gases -- can we find sequestration technologies that clean that up; can we identify opportunities to increase our oil and natural gas production in a way that is environmentally sustainable?"
2010-02-09,20, And that should be part of a package with our development of clean energy.
2010-02-09,20, Over time I think the transition is going to be more and more clean energy and over time fossil fuels become less prominent in our overall energy mix.
2010-02-09,20, Obviously Secretary Gates today in Paris was quoted as saying basically the dialogue seems to be over and now the question is sanctions.
2010-02-09,20,"That indicates to us that, despite their posturing that their nuclear power is only for civilian use, that they in fact continue to pursue a course that would lead to weaponization."
2023-02-21,0,
2003-12-08,0,
2007-01-11,3,Iran would be emboldened in its pursuit of nuclear weapons.
2007-01-11,3,"This time, Iraqi and American forces will have a green light to enter those neighborhoods -- and Prime Minister Maliki has pledged that political or sectarian interference will not be tolerated."
2007-01-11,3,And we will work with others to prevent Iran from gaining nuclear weapons and dominating the region.
1991-03-06,1,And these are just a few of our pending proposals for reform and renewal.
2009-02-07,8," (Applause.)  Because we know we can't power America's future on energy that's controlled by foreign dictators, we are taking big steps down the road to energy independence, laying the groundwork for new green energy economies that can create countless well-paying jobs."
2009-02-07,8, It's an investment that will double the amount of renewable energy produced over the next three years.
2009-02-07,8, Think about that -- double the amount of renewable energy in three years.
2009-02-07,8, This means we're using 19th and 20th century technologies to battle 21st century problems like climate change and energy security.
2009-02-07,8," It also means that places like North Dakota can -- that can produce a lot of wind energy can't deliver it to communities that want it, leading to a gap between how much clean energy we are using and how much we could be using."
2009-02-07,8," It also means that places like North Dakota can -- that can produce a lot of wind energy can't deliver it to communities that want it, leading to a gap between how much clean energy we are using and how much we could be using."
2009-02-07,8," (Applause.)  This investment will place Smart Meters in homes to make our energy bills lower, make outages less likely, and make it easier to use clean energy."
2009-02-07,8, And it's an investment that takes the important first step towards a national transmission superhighway that will connect our cities to the windy plains of the Dakotas and the sunny deserts of the Southwest.
2020-11-05,2,"They put paper on all of the windows so you can’t see in, and the people that are banned are very unhappy and become somewhat violent."
2020-11-05,2,"One major hub for counting ballots in Detroit covered up the windows, again, with large pieces of cardboard."
1987-01-27,2,"In this 200th anniversary year of our Constitution, you and I stand on the shoulders of giants—men whose words and deeds put wind in the sails of freedom."
1987-01-27,2,There's one more thing we can't let up on: Let's redouble our personal efforts to provide for every child a safe and drug-free learning environment.
2022-05-24,0,
1993-06-06,0,
